OrderLineID,OrderID,CustomerID,SalespersonPersonID,OrderDate,ProductItemID,Quantity,UnitPrice
223266,70998,43,7,4/22/2020,83,24,18
223267,70998,43,7,4/22/2020,44,1,13
223268,70998,43,7,4/22/2020,106,10,35
223269,70999,117,3,4/22/2020,109,2,25
223270,70999,117,3,4/22/2020,58,6,25
223271,70999,117,3,4/22/2020,22,5,13
223272,71000,102,16,4/22/2020,70,3,230
223273,71000,102,16,4/22/2020,56,4,13
223274,71000,102,16,4/22/2020,143,60,18
223275,71000,102,16,4/22/2020,63,8,25
223276,71000,102,16,4/22/2020,215,4,1899
223277,71001,980,14,4/22/2020,21,8,13
223278,71001,980,14,4/22/2020,163,80,37
223279,71001,980,14,4/22/2020,141,108,5
223280,71002,1050,3,4/22/2020,51,1,13
223281,71002,1050,3,4/22/2020,205,80,32
223282,71002,1050,3,4/22/2020,153,10,5
223283,71002,1050,3,4/22/2020,160,80,33
223284,71002,1050,3,4/22/2020,165,30,26
223285,71003,1053,8,4/22/2020,32,2,13
223286,71003,1053,8,4/22/2020,25,8,13
223287,71003,1053,8,4/22/2020,205,100,32
223288,71003,1053,8,4/22/2020,140,120,5
223289,71004,447,15,4/22/2020,89,48,18
223290,71004,447,15,4/22/2020,123,8,32
223291,71004,447,15,4/22/2020,2,2,25
223292,71004,447,15,4/22/2020,118,2,32
223293,71004,447,15,4/22/2020,153,80,5
223294,71005,51,2,4/22/2020,139,60,5
223295,71005,51,2,4/22/2020,131,7,32
223296,71005,51,2,4/22/2020,200,240,4
223297,71005,51,2,4/22/2020,146,48,18
223298,71006,924,15,4/22/2020,67,4,230
223299,71006,924,15,4/22/2020,64,8,30
223300,71006,924,15,4/22/2020,122,5,32
223301,71007,494,20,4/22/2020,5,2,32
223302,71007,494,20,4/22/2020,127,1,32
223303,71007,494,20,4/22/2020,137,5,32
223304,71008,903,20,4/22/2020,32,8,13
223305,71008,903,20,4/22/2020,215,7,1899
223306,71008,903,20,4/22/2020,7,4,32
223307,71008,903,20,4/22/2020,58,10,25
223308,71008,903,20,4/22/2020,94,60,18
223309,71009,1042,14,4/22/2020,141,24,5
223310,71009,1042,14,4/22/2020,101,120,18
223311,71010,414,14,4/22/2020,172,100,48
223312,71010,414,14,4/22/2020,10,3,32
223313,71011,505,2,4/22/2020,96,96,18
223314,71011,505,2,4/22/2020,201,120,4
223315,71012,579,7,4/22/2020,67,3,230
223316,71012,579,7,4/22/2020,25,4,13
223317,71012,579,7,4/22/2020,150,3,16
223318,71013,541,6,4/22/2020,7,2,32
223319,71013,541,6,4/22/2020,106,8,35
223320,71013,541,6,4/22/2020,154,70,20
223321,71013,541,6,4/22/2020,58,6,25
223322,71013,541,6,4/22/2020,83,36,18
223323,71014,847,3,4/22/2020,199,168,4
223324,71027,847,3,4/22/2020,80,36,18
223325,71014,847,3,4/22/2020,87,60,18
223326,71014,847,3,4/22/2020,47,1,13
223327,71015,596,16,4/22/2020,40,2,13
223328,71015,596,16,4/22/2020,34,3,13
223329,71015,596,16,4/22/2020,222,120,9
223330,71016,527,3,4/22/2020,165,30,26
223331,71016,527,3,4/22/2020,140,96,5
223332,71016,527,3,4/22/2020,189,52,3
223333,71017,1043,16,4/22/2020,73,2,285
223334,71017,1043,16,4/22/2020,1,2,25
223335,71017,1043,16,4/22/2020,196,240,4
223336,71017,1043,16,4/22/2020,13,3,32
223337,71018,567,7,4/22/2020,198,144,4
223338,71018,567,7,4/22/2020,75,1,345
223339,71018,567,7,4/22/2020,170,90,102
223340,71018,567,7,4/22/2020,215,5,1899
223341,71028,856,8,4/23/2020,138,48,5
223342,71028,856,8,4/23/2020,177,25,1
223343,71028,856,8,4/23/2020,162,60,22
223344,71028,856,8,4/23/2020,140,96,5
223345,71059,31,16,4/23/2020,184,225,4
223346,71029,31,16,4/23/2020,210,10,2
223347,71029,31,16,4/23/2020,218,70,38
223348,71029,31,16,4/23/2020,35,6,13
223349,71030,525,8,4/23/2020,53,4,13
223350,71030,525,8,4/23/2020,189,156,3
223351,71030,525,8,4/23/2020,99,48,18
223352,71030,525,8,4/23/2020,198,216,4
223353,71031,956,6,4/23/2020,154,60,20
223354,71031,956,6,4/23/2020,206,96,3
223355,71031,956,6,4/23/2020,39,2,13
223356,71032,117,13,4/23/2020,140,96,5
223357,71032,117,13,4/23/2020,60,7,25
223358,71033,866,13,4/23/2020,180,125,1
223359,71033,866,13,4/23/2020,222,240,9
223360,71033,866,13,4/23/2020,97,48,18
223361,71034,123,13,4/23/2020,91,120,18
223362,71034,123,13,4/23/2020,63,1,25
223363,71035,1010,3,4/23/2020,192,252,4
223364,71035,1010,3,4/23/2020,111,6,30
223365,71035,1010,3,4/23/2020,220,24,9
223366,71036,489,7,4/23/2020,143,72,18
223367,71036,489,7,4/23/2020,132,4,32
223368,71036,489,7,4/23/2020,107,2,25
223369,71037,14,20,4/23/2020,49,10,13
223370,71037,14,20,4/23/2020,30,10,13
223371,71038,473,2,4/23/2020,217,20,25
223372,71038,473,2,4/23/2020,134,7,32
223373,71039,53,6,4/23/2020,166,20,42
223374,71039,53,6,4/23/2020,159,50,18
223375,71040,1035,20,4/23/2020,33,7,13
223376,71040,1035,20,4/23/2020,179,125,1
223377,71040,1035,20,4/23/2020,177,250,1
223378,71040,1035,20,4/23/2020,219,60,50
223379,71041,120,2,4/23/2020,162,10,22
223380,71041,120,2,4/23/2020,50,7,13
223381,71041,120,2,4/23/2020,147,48,18
223382,71041,120,2,4/23/2020,170,90,102
223383,71042,178,7,4/23/2020,128,10,32
223384,71042,178,7,4/23/2020,9,9,32
223385,71060,178,7,4/23/2020,98,36,18
223386,71043,861,15,4/23/2020,58,9,25
223387,71043,861,15,4/23/2020,160,80,33
223388,71043,861,15,4/23/2020,188,25,1
223389,71043,861,15,4/23/2020,72,2,230
223390,71044,918,8,4/23/2020,115,3,34
223391,71044,918,8,4/23/2020,132,7,32
223392,71044,918,8,4/23/2020,168,90,29
223393,71044,918,8,4/23/2020,131,2,32
223394,71045,914,6,4/23/2020,24,3,13
223395,71045,914,6,4/23/2020,117,9,34
223396,71045,914,6,4/23/2020,192,324,4
223397,71045,914,6,4/23/2020,220,120,9
223398,71045,914,6,4/23/2020,69,4,230
223399,71046,553,7,4/23/2020,130,9,32
223400,71046,553,7,4/23/2020,63,8,25
223401,71046,553,7,4/23/2020,53,3,13
223402,71061,553,7,4/23/2020,193,168,4
223403,71047,869,3,4/23/2020,72,3,230
223404,71047,869,3,4/23/2020,58,10,25
223405,71047,869,3,4/23/2020,35,3,13
223406,71047,869,3,4/23/2020,148,120,18
223407,71047,869,3,4/23/2020,143,48,18
223408,71048,157,14,4/23/2020,117,4,34
223409,71048,157,14,4/23/2020,59,5,25
223410,71048,157,14,4/23/2020,120,4,32
223411,71048,157,14,4/23/2020,105,5,35
223412,71048,157,14,4/23/2020,129,6,32
223413,71062,949,6,4/23/2020,98,72,18
223414,71049,949,6,4/23/2020,116,9,34
223415,71049,949,6,4/23/2020,1,4,25
223416,71050,39,3,4/23/2020,123,8,32
223417,71050,39,3,4/23/2020,96,36,18
223418,71050,39,3,4/23/2020,112,9,30
223419,71050,39,3,4/23/2020,161,90,108
223420,71051,843,6,4/23/2020,63,4,25
223421,71051,843,6,4/23/2020,215,2,1899
223422,71052,144,2,4/23/2020,159,50,18
223423,71052,144,2,4/23/2020,103,9,35
223424,71052,144,2,4/23/2020,178,200,3
223425,71053,162,14,4/23/2020,145,36,18
223426,71053,162,14,4/23/2020,111,6,30
223427,71053,162,14,4/23/2020,225,120,9
223428,71053,162,14,4/23/2020,28,9,13
223429,71053,162,14,4/23/2020,99,12,18
223430,71054,927,2,4/23/2020,73,1,285
223431,71054,927,2,4/23/2020,37,3,13
223432,71054,927,2,4/23/2020,26,9,13
223433,71055,129,14,4/23/2020,191,360,4
223434,71055,129,14,4/23/2020,138,24,5
223435,71055,129,14,4/23/2020,168,50,29
223436,71055,129,14,4/23/2020,66,10,45
223437,71056,939,2,4/23/2020,9,4,32
223438,71056,939,2,4/23/2020,131,3,32
223439,71056,939,2,4/23/2020,165,50,26
223440,71063,1034,16,4/23/2020,98,120,18
223441,71057,1034,16,4/23/2020,33,8,13
223442,71058,165,3,4/23/2020,131,6,32
223443,71058,165,3,4/23/2020,51,4,13
223444,71058,165,3,4/23/2020,88,12,18
223445,71058,165,3,4/23/2020,22,2,13
223446,71064,981,6,4/25/2020,202,72,4
223447,71064,981,6,4/25/2020,159,10,18
223448,71064,981,6,4/25/2020,177,150,1
223449,71064,981,6,4/25/2020,73,3,285
223450,71064,981,6,4/25/2020,51,2,13
223451,71065,141,3,4/25/2020,137,3,32
223452,71065,141,3,4/25/2020,216,20,13
223453,71066,994,14,4/25/2020,37,9,13
223454,71066,994,14,4/25/2020,175,2,240
223455,71067,930,2,4/25/2020,138,96,5
223456,71067,930,2,4/25/2020,101,72,18
223457,71067,930,2,4/25/2020,5,6,32
223458,71067,930,2,4/25/2020,82,24,18
223459,71068,18,6,4/25/2020,128,5,32
223460,71068,18,6,4/25/2020,226,216,9
223461,71068,18,6,4/25/2020,49,3,13
223462,71068,18,6,4/25/2020,75,8,345
223463,71069,1057,2,4/25/2020,27,4,13
223464,71069,1057,2,4/25/2020,130,6,32
223465,71070,176,2,4/25/2020,21,3,13
223466,71070,176,2,4/25/2020,44,2,13
223467,71071,501,6,4/25/2020,115,9,34
223468,71071,501,6,4/25/2020,44,8,13
223469,71071,501,6,4/25/2020,53,8,13
223470,71072,1054,16,4/25/2020,133,1,32
223471,71072,1054,16,4/25/2020,130,2,32
223472,71073,160,14,4/25/2020,176,8,240
223473,71073,160,14,4/25/2020,225,120,9
223474,71073,160,14,4/25/2020,11,4,32
223475,71073,160,14,4/25/2020,115,3,34
223476,71073,160,14,4/25/2020,20,2,13
223477,71074,483,15,4/25/2020,132,10,32
223478,71074,483,15,4/25/2020,15,3,240
223479,71075,561,2,4/25/2020,171,20,32
223480,71075,561,2,4/25/2020,167,70,99
223481,71075,561,2,4/25/2020,52,10,13
223482,71076,36,13,4/25/2020,147,120,18
223483,71076,36,13,4/25/2020,45,9,13
223484,71076,36,13,4/25/2020,226,96,9
223485,71076,36,13,4/25/2020,110,9,25
223486,71076,36,13,4/25/2020,22,10,13
223487,71077,410,7,4/25/2020,84,48,18
223488,71077,410,7,4/25/2020,43,4,13
223489,71077,410,7,4/25/2020,53,3,13
223490,71077,410,7,4/25/2020,117,3,34
223491,71078,911,14,4/25/2020,145,108,18
223492,71078,911,14,4/25/2020,156,60,15
223493,71078,911,14,4/25/2020,186,100,2
223494,71078,911,14,4/25/2020,35,1,13
223495,71079,487,6,4/25/2020,111,7,30
223496,71079,487,6,4/25/2020,124,5,32
223497,71079,487,6,4/25/2020,217,30,25
223498,71079,487,6,4/25/2020,162,90,22
223499,71080,37,14,4/25/2020,126,5,32
223500,71080,37,14,4/25/2020,201,192,4
223501,71080,37,14,4/25/2020,107,3,25
223502,71080,37,14,4/25/2020,20,10,13
223503,71081,471,20,4/25/2020,217,50,25
223504,71081,471,20,4/25/2020,139,120,5
223505,71081,471,20,4/25/2020,187,125,1
223506,71081,471,20,4/25/2020,219,100,50
223507,71081,471,20,4/25/2020,181,150,1
223508,71082,200,13,4/25/2020,161,10,108
223509,71082,200,13,4/25/2020,151,10,16
223510,71082,200,13,4/25/2020,76,84,18
223511,71082,200,13,4/25/2020,226,96,9
223512,71083,888,6,4/25/2020,167,10,99
223513,71083,888,6,4/25/2020,160,60,33
223514,71083,888,6,4/25/2020,64,10,30
223515,71083,888,6,4/25/2020,73,1,285
223516,71084,173,15,4/25/2020,5,1,32
223517,71084,173,15,4/25/2020,67,7,230
223518,71084,173,15,4/25/2020,140,36,5
223519,71084,173,15,4/25/2020,201,192,4
223520,71085,542,13,4/25/2020,130,4,32
223521,71085,542,13,4/25/2020,140,72,5
223522,71085,542,13,4/25/2020,50,8,13
223523,71085,542,13,4/25/2020,58,10,25
223524,71102,542,13,4/25/2020,86,108,18
223525,71086,12,8,4/25/2020,121,7,32
223526,71086,12,8,4/25/2020,155,20,24
223527,71086,12,8,4/25/2020,73,4,285
223528,71086,12,8,4/25/2020,112,4,30
223529,71087,421,2,4/25/2020,178,50,3
223530,71087,421,2,4/25/2020,9,8,32
223531,71087,421,2,4/25/2020,190,40,4
223532,71088,414,3,4/25/2020,1,10,25
223533,71088,414,3,4/25/2020,82,84,18
223534,71088,414,3,4/25/2020,91,72,18
223535,71088,414,3,4/25/2020,137,7,32
223536,71089,822,20,4/25/2020,217,10,25
223537,71103,822,20,4/25/2020,77,12,18
223538,71089,822,20,4/25/2020,122,8,32
223539,71089,822,20,4/25/2020,160,10,33
223540,71089,822,20,4/25/2020,199,120,4
223541,71090,556,14,4/25/2020,102,5,35
223542,71090,556,14,4/25/2020,163,20,37
223543,71090,556,14,4/25/2020,111,8,30
223544,71091,1037,13,4/25/2020,3,60,19
223545,71091,1037,13,4/25/2020,89,72,18
223546,71091,1037,13,4/25/2020,149,36,18
223547,71091,1037,13,4/25/2020,100,36,18
223548,71091,1037,13,4/25/2020,94,108,18
223549,71092,144,3,4/25/2020,67,2,230
223550,71092,144,3,4/25/2020,162,20,22
223551,71092,144,3,4/25/2020,223,240,9
223552,71104,133,3,4/25/2020,80,96,18
223553,71093,133,3,4/25/2020,206,84,3
223554,71093,133,3,4/25/2020,214,1,90
223555,71093,133,3,4/25/2020,30,1,13
223556,71094,1043,16,4/25/2020,142,84,18
223557,71094,1043,16,4/25/2020,62,9,25
223558,71094,1043,16,4/25/2020,8,7,240
223559,71095,28,3,4/25/2020,115,9,34
223560,71095,28,3,4/25/2020,59,10,25
223561,71095,28,3,4/25/2020,154,60,20
223562,71095,28,3,4/25/2020,182,175,1
223563,71095,28,3,4/25/2020,1,4,25
223564,71096,10,2,4/25/2020,68,7,230
223565,71096,10,2,4/25/2020,150,10,16
223566,71096,10,2,4/25/2020,37,2,13
223567,71096,10,2,4/25/2020,226,24,9
223568,71097,53,13,4/25/2020,169,100,45
223569,71097,53,13,4/25/2020,31,6,13
223570,71097,53,13,4/25/2020,1,6,25
223571,71097,53,13,4/25/2020,128,2,32
223572,71098,190,13,4/25/2020,183,175,3
223573,71098,190,13,4/25/2020,217,20,25
223574,71098,190,13,4/25/2020,180,25,1
223575,71098,190,13,4/25/2020,94,36,18
223576,71099,44,8,4/25/2020,103,8,35
223577,71099,44,8,4/25/2020,194,96,4
223578,71100,1059,20,4/25/2020,26,1,13
223579,71100,1059,20,4/25/2020,88,108,18
223580,71100,1059,20,4/25/2020,180,175,1
223581,71100,1059,20,4/25/2020,73,6,285
223582,71100,1059,20,4/25/2020,25,1,13
223583,71101,118,2,4/25/2020,56,5,13
223584,71101,118,2,4/25/2020,12,1,32
223585,71101,118,2,4/25/2020,54,2,13
223586,71105,588,16,4/26/2020,119,7,32
223587,71105,588,16,4/26/2020,137,5,32
223588,71105,588,16,4/26/2020,49,3,13
223589,71105,588,16,4/26/2020,226,168,9
223590,71105,588,16,4/26/2020,115,10,34
223591,71106,159,2,4/26/2020,147,48,18
223592,71106,159,2,4/26/2020,40,10,13
223593,71106,159,2,4/26/2020,149,96,18
223594,71106,159,2,4/26/2020,3,40,19
223595,71106,159,2,4/26/2020,156,20,15
223596,71107,824,16,4/26/2020,227,96,9
223597,71107,824,16,4/26/2020,152,7,16
223598,71108,32,16,4/26/2020,202,168,4
223599,71108,32,16,4/26/2020,136,10,32
223600,71108,32,16,4/26/2020,111,3,30
223601,71108,32,16,4/26/2020,188,200,1
223602,71109,100,16,4/26/2020,143,48,18
223603,71109,100,16,4/26/2020,208,84,3
223604,71109,100,16,4/26/2020,39,7,13
223605,71109,100,16,4/26/2020,225,192,9
223606,71109,100,16,4/26/2020,163,40,37
223607,71110,88,20,4/26/2020,34,9,13
223608,71110,88,20,4/26/2020,109,10,25
223609,71110,88,20,4/26/2020,197,144,4
223610,71111,447,6,4/26/2020,129,1,32
223611,71111,447,6,4/26/2020,174,4,240
223612,71111,447,6,4/26/2020,56,8,13
223613,71111,447,6,4/26/2020,206,108,3
223614,71111,447,6,4/26/2020,58,9,25
223615,71112,596,6,4/26/2020,147,72,18
223616,71112,596,6,4/26/2020,55,10,13
223617,71112,596,6,4/26/2020,118,9,32
223618,71113,127,7,4/26/2020,171,100,32
223619,71113,127,7,4/26/2020,60,8,25
223620,71113,127,7,4/26/2020,88,48,18
223621,71113,127,7,4/26/2020,30,8,13
223622,71113,127,7,4/26/2020,57,4,13
223623,71114,929,3,4/26/2020,99,48,18
223624,71114,929,3,4/26/2020,10,3,32
223625,71203,929,3,4/26/2020,98,60,18
223626,71114,929,3,4/26/2020,49,5,13
223627,71115,521,2,4/26/2020,42,5,13
223628,71115,521,2,4/26/2020,41,10,13
223629,71115,521,2,4/26/2020,21,5,13
223630,71115,521,2,4/26/2020,105,7,35
223631,71116,968,13,4/26/2020,175,5,240
223632,71116,968,13,4/26/2020,168,30,29
223633,71117,803,16,4/26/2020,81,60,18
223634,71117,803,16,4/26/2020,97,108,18
223635,71118,509,15,4/26/2020,131,7,32
223636,71118,509,15,4/26/2020,219,40,50
223637,71119,969,3,4/26/2020,9,7,32
223638,71119,969,3,4/26/2020,54,3,13
223639,71120,184,20,4/26/2020,210,35,2
223640,71120,184,20,4/26/2020,222,168,9
223641,71120,184,20,4/26/2020,26,8,13
223642,71120,184,20,4/26/2020,123,2,32
223643,71121,112,2,4/26/2020,88,48,18
223644,71121,112,2,4/26/2020,111,9,30
223645,71204,112,2,4/26/2020,184,225,4
223646,71122,485,15,4/26/2020,146,108,18
223647,71122,485,15,4/26/2020,56,9,13
223648,71123,38,13,4/26/2020,124,7,32
223649,71123,38,13,4/26/2020,185,225,2
223650,71124,593,8,4/26/2020,183,100,3
223651,71124,593,8,4/26/2020,41,2,13
223652,71125,172,16,4/26/2020,14,2,32
223653,71125,172,16,4/26/2020,209,15,2
223654,71126,1041,15,4/26/2020,168,80,29
223655,71126,1041,15,4/26/2020,159,30,18
223656,71126,1041,15,4/26/2020,9,2,32
223657,71126,1041,15,4/26/2020,108,3,25
223658,71205,1041,15,4/26/2020,193,72,4
223659,71127,526,13,4/26/2020,85,24,18
223660,71127,526,13,4/26/2020,62,4,25
223661,71127,526,13,4/26/2020,30,6,13
223662,71127,526,13,4/26/2020,70,4,230
223663,71127,526,13,4/26/2020,177,125,1
223664,71128,1,14,4/26/2020,138,84,5
223665,71128,1,14,4/26/2020,226,48,9
223666,71129,7,6,4/26/2020,10,6,32
223667,71129,7,6,4/26/2020,174,9,240
223668,71129,7,6,4/26/2020,201,168,4
223669,71129,7,6,4/26/2020,210,40,2
223670,71129,7,6,4/26/2020,206,24,3
223671,71130,1058,14,4/26/2020,143,72,18
223672,71130,1058,14,4/26/2020,142,48,18
223673,71130,1058,14,4/26/2020,109,6,25
223674,71130,1058,14,4/26/2020,37,3,13
223675,71130,1058,14,4/26/2020,129,2,32
223676,71131,35,3,4/26/2020,19,1,13
223677,71131,35,3,4/26/2020,88,84,18
223678,71132,482,20,4/26/2020,35,10,13
223679,71132,482,20,4/26/2020,26,8,13
223680,71132,482,20,4/26/2020,51,7,13
223681,71133,503,7,4/26/2020,96,24,18
223682,71133,503,7,4/26/2020,191,324,4
223683,71134,802,16,4/26/2020,200,144,4
223684,71134,802,16,4/26/2020,32,8,13
223685,71135,872,13,4/26/2020,63,1,25
223686,71135,872,13,4/26/2020,37,4,13
223687,71135,872,13,4/26/2020,200,192,4
223688,71135,872,13,4/26/2020,162,100,22
223689,71135,872,13,4/26/2020,94,24,18
223690,71136,587,7,4/26/2020,74,2,285
223691,71136,587,7,4/26/2020,61,1,25
223692,71136,587,7,4/26/2020,28,1,13
223693,71136,587,7,4/26/2020,83,96,18
223694,71136,587,7,4/26/2020,115,7,34
223695,71137,482,15,4/26/2020,25,2,13
223696,71137,482,15,4/26/2020,47,8,13
223697,71137,482,15,4/26/2020,144,96,18
223698,71138,542,3,4/26/2020,226,168,9
223699,71138,542,3,4/26/2020,216,100,13
223700,71139,441,3,4/26/2020,82,84,18
223701,71139,441,3,4/26/2020,125,7,32
223702,71140,850,8,4/26/2020,84,84,18
223703,71140,850,8,4/26/2020,99,12,18
223704,71140,850,8,4/26/2020,177,250,1
223705,71141,19,15,4/26/2020,212,30,4
223706,71141,19,15,4/26/2020,86,24,18
223707,71141,19,15,4/26/2020,16,9,13
223708,71141,19,15,4/26/2020,99,36,18
223709,71141,19,15,4/26/2020,71,3,230
223710,71142,987,3,4/26/2020,128,3,32
223711,71142,987,3,4/26/2020,39,9,13
223712,71142,987,3,4/26/2020,65,7,30
223713,71143,84,8,4/26/2020,30,6,13
223714,71143,84,8,4/26/2020,219,30,50
223715,71143,84,8,4/26/2020,88,36,18
223716,71144,599,20,4/26/2020,187,250,1
223717,71144,599,20,4/26/2020,29,1,13
223718,71144,599,20,4/26/2020,51,10,13
223719,71145,599,14,4/26/2020,34,7,13
223720,71145,599,14,4/26/2020,72,10,230
223721,71145,599,14,4/26/2020,173,10,105
223722,71145,599,14,4/26/2020,101,108,18
223723,71145,599,14,4/26/2020,118,3,32
223724,71146,1031,20,4/26/2020,212,30,4
223725,71146,1031,20,4/26/2020,117,3,34
223726,71147,2,8,4/26/2020,189,156,3
223727,71147,2,8,4/26/2020,226,96,9
223728,71147,2,8,4/26/2020,96,108,18
223729,71147,2,8,4/26/2020,71,1,230
223730,71147,2,8,4/26/2020,112,2,30
223731,71148,47,16,4/26/2020,85,24,18
223732,71148,47,16,4/26/2020,41,2,13
223733,71148,47,16,4/26/2020,14,5,32
223734,71148,47,16,4/26/2020,127,7,32
223735,71149,520,13,4/26/2020,64,10,30
223736,71149,520,13,4/26/2020,104,4,35
223737,71150,932,3,4/26/2020,191,216,4
223738,71150,932,3,4/26/2020,35,1,13
223739,71150,932,3,4/26/2020,82,96,18
223740,71150,932,3,4/26/2020,221,84,15
223741,71150,932,3,4/26/2020,134,2,32
223742,71151,524,8,4/26/2020,200,216,4
223743,71151,524,8,4/26/2020,85,108,18
223744,71151,524,8,4/26/2020,186,25,2
223745,71151,524,8,4/26/2020,153,50,5
223746,71152,1054,13,4/26/2020,163,20,37
223747,71152,1054,13,4/26/2020,201,240,4
223748,71153,183,2,4/26/2020,202,24,4
223749,71153,183,2,4/26/2020,3,20,19
223750,71206,183,2,4/26/2020,193,192,4
223751,71153,183,2,4/26/2020,128,8,32
223752,71153,183,2,4/26/2020,149,48,18
223753,71154,826,7,4/26/2020,108,8,25
223754,71154,826,7,4/26/2020,221,36,15
223755,71155,984,13,4/26/2020,171,100,32
223756,71207,984,13,4/26/2020,77,96,18
223757,71155,984,13,4/26/2020,194,72,4
223758,71156,590,13,4/26/2020,201,24,4
223759,71156,590,13,4/26/2020,153,60,5
223760,71157,923,14,4/26/2020,167,50,99
223761,71157,923,14,4/26/2020,134,6,32
223762,71158,1057,13,4/26/2020,198,216,4
223763,71158,1057,13,4/26/2020,97,84,18
223764,71159,414,20,4/26/2020,136,4,32
223765,71159,414,20,4/26/2020,164,50,112
223766,71159,414,20,4/26/2020,16,4,13
223767,71159,414,20,4/26/2020,168,10,29
223768,71160,89,20,4/26/2020,198,48,4
223769,71208,89,20,4/26/2020,98,108,18
223770,71209,549,3,4/26/2020,184,125,4
223771,71161,549,3,4/26/2020,60,10,25
223772,71161,549,3,4/26/2020,47,7,13
223773,71161,549,3,4/26/2020,122,9,32
223774,71162,189,15,4/26/2020,71,8,230
223775,71162,189,15,4/26/2020,9,7,32
223776,71162,189,15,4/26/2020,50,9,13
223777,71163,544,15,4/26/2020,143,24,18
223778,71163,544,15,4/26/2020,179,225,1
223779,71163,544,15,4/26/2020,73,5,285
223780,71163,544,15,4/26/2020,227,240,9
223781,71163,544,15,4/26/2020,219,60,50
223782,71164,938,20,4/26/2020,177,100,1
223783,71164,938,20,4/26/2020,89,36,18
223784,71164,938,20,4/26/2020,102,9,35
223785,71164,938,20,4/26/2020,186,50,2
223786,71164,938,20,4/26/2020,167,70,99
223787,71165,926,7,4/26/2020,105,7,35
223788,71165,926,7,4/26/2020,58,6,25
223789,71165,926,7,4/26/2020,29,9,13
223790,71165,926,7,4/26/2020,189,182,3
223791,71165,926,7,4/26/2020,79,96,18
223792,71166,422,16,4/26/2020,23,2,13
223793,71166,422,16,4/26/2020,153,40,5
223794,71166,422,16,4/26/2020,188,200,1
223795,71166,422,16,4/26/2020,70,8,230
223796,71167,544,14,4/26/2020,22,8,13
223797,71167,544,14,4/26/2020,217,100,25
223798,71167,544,14,4/26/2020,182,75,1
223799,71167,544,14,4/26/2020,94,120,18
223800,71167,544,14,4/26/2020,103,1,35
223801,71168,100,20,4/26/2020,31,3,13
223802,71168,100,20,4/26/2020,57,2,13
223803,71169,571,15,4/26/2020,108,6,25
223804,71169,571,15,4/26/2020,130,1,32
223805,71169,571,15,4/26/2020,174,3,240
223806,71169,571,15,4/26/2020,22,8,13
223807,71169,571,15,4/26/2020,10,5,32
223808,71170,486,14,4/26/2020,106,8,35
223809,71170,486,14,4/26/2020,110,1,25
223810,71170,486,14,4/26/2020,52,3,13
223811,71171,454,15,4/26/2020,43,4,13
223812,71171,454,15,4/26/2020,102,9,35
223813,71171,454,15,4/26/2020,45,2,13
223814,71171,454,15,4/26/2020,173,70,105
223815,71210,454,15,4/26/2020,86,72,18
223816,71172,815,2,4/26/2020,200,144,4
223817,71172,815,2,4/26/2020,123,8,32
223818,71172,815,2,4/26/2020,203,30,32
223819,71173,1029,2,4/26/2020,128,6,32
223820,71173,1029,2,4/26/2020,7,3,32
223821,71174,81,8,4/26/2020,92,24,18
223822,71174,81,8,4/26/2020,21,2,13
223823,71174,81,8,4/26/2020,123,2,32
223824,71175,80,13,4/26/2020,30,3,13
223825,71175,80,13,4/26/2020,42,1,13
223826,71175,80,13,4/26/2020,135,5,32
223827,71175,80,13,4/26/2020,45,4,13
223828,71175,80,13,4/26/2020,47,10,13
223829,71211,540,16,4/26/2020,95,72,18
223830,71176,540,16,4/26/2020,21,7,13
223831,71176,540,16,4/26/2020,169,60,45
223832,71176,540,16,4/26/2020,61,2,25
223833,71176,540,16,4/26/2020,65,8,30
223834,71177,802,3,4/26/2020,32,8,13
223835,71177,802,3,4/26/2020,31,7,13
223836,71177,802,3,4/26/2020,52,5,13
223837,71177,802,3,4/26/2020,187,225,1
223838,71177,802,3,4/26/2020,27,6,13
223839,71178,962,16,4/26/2020,92,96,18
223840,71178,962,16,4/26/2020,154,30,20
223841,71179,104,20,4/26/2020,191,216,4
223842,71179,104,20,4/26/2020,202,168,4
223843,71180,37,3,4/26/2020,217,30,25
223844,71180,37,3,4/26/2020,172,100,48
223845,71180,37,3,4/26/2020,131,5,32
223846,71181,809,16,4/26/2020,206,36,3
223847,71181,809,16,4/26/2020,49,10,13
223848,71182,524,6,4/26/2020,160,80,33
223849,71182,524,6,4/26/2020,156,30,15
223850,71182,524,6,4/26/2020,54,2,13
223851,71183,1046,7,4/26/2020,117,2,34
223852,71183,1046,7,4/26/2020,64,9,30
223853,71184,431,20,4/26/2020,215,10,1899
223854,71184,431,20,4/26/2020,1,5,25
223855,71184,431,20,4/26/2020,112,2,30
223856,71185,517,2,4/26/2020,165,50,26
223857,71185,517,2,4/26/2020,198,216,4
223858,71186,1025,20,4/26/2020,224,48,9
223859,71186,1025,20,4/26/2020,128,2,32
223860,71186,1025,20,4/26/2020,8,6,240
223861,71186,1025,20,4/26/2020,212,10,4
223862,71186,1025,20,4/26/2020,63,7,25
223863,71187,192,8,4/26/2020,128,5,32
223864,71187,192,8,4/26/2020,24,10,13
223865,71187,192,8,4/26/2020,40,2,13
223866,71188,548,3,4/26/2020,197,48,4
223867,71188,548,3,4/26/2020,98,12,18
223868,71188,548,3,4/26/2020,170,60,102
